SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
ssj230.1531.5548	1.8888888888888888	1.1557707025080584	5	12	2	1	2.0
1160.sl.131979	2.8333333333333335	1.2996117387339488	4	21	2	2	1.0
ssj451.2484.8719	2.4	0.275823809143123	3	8	2	1	2.0
ssj61.376.1502	1.75	0.48010498290449527	3	7	2	2	1.0
ssj480.2587.9238	2.9285714285714284	1.9111161828061822	7	33	3	2	1.5
161.sl.130977	2.2777777777777777	1.9760106706910443	4	21	2	1	2.0
1686.sl.132512	2.4	1.1717035437571504	5	18	2	1	2.0
ssj504.2676.9557	11.73076923076923	0.8331669695751885	4	47	1	1	1.0
ssj225.1467.5334	2.2142857142857144	1.7670521148317417	6	18	2	1	2.0
ssj313.1882.6702	1.8571428571428572	1.0470630466813786	3	10	1	1	1.0
ssj193.1294.4677	2.4285714285714284	0.43222546980672655	5	19	3	2	1.5
ssj243.1587.5750	2.896551724137931	1.1694330904704524	8	37	4	2	2.0
ssj42.252.1011	3.566666666666667	0.42896723803132686	6	40	5	3	1.6666666666666667
ssj193.1285.4645	2.5	0.12343003896576299	2	8	1	1	1.0
ssj493.2636.9412	2.0	1.1989476363991853	4	13	1	1	1.0
1242.sl.132061	2.2857142857142856	1.5914623802912713	5	16	1	1	1.0
ssj101.650.2485	2.6842105263157894	0.8314064263053076	6	24	4	2	2.0
ssj597.3068.10864	1.5	0.8369882167858357	3	6	1	1	1.0
276.sl.131092	2.933333333333333	0.2778856677350541	6	18	2	1	2.0
ssj570.2944.10459	2.2857142857142856	1.6441426381201842	4	18	3	1	3.0
ssj451.2478.8695	1.8	0.2169322913149312	3	7	1	1	1.0
ssj348.2028.7185	3.125	0.09971351234844669	3	12	3	3	1.0
ssj201.1347.4859	3.111111111111111	1.8992328612830707	6	43	4	2	2.0
ssj69.433.1650	2.78125	1.749688255307368	5	40	3	3	1.0
ssj119.768.2911	3.75	0.6286086594223741	4	9	1	1	1.0
ssj522.2753.9801	2.2	1.1148738845208896	5	18	1	1	1.0
ssj46.290.1165	3.6666666666666665	0.9828911116036572	4	15	2	1	2.0
ssj579.2982.10574	3.0	0.2876820724517809	4	14	1	1	1.0
1158.sl.131977	2.3157894736842106	1.6054239093590563	5	22	1	1	1.0
ssj496.2647.9469	2.8823529411764706	1.7120248185248026	4	21	3	2	1.5
ssj384.2187.7767	3.0	0.4469089380110482	5	14	2	1	2.0
ssj606.3120.11078	2.473684210526316	1.717803413536625	6	23	3	1	3.0
ssj417.2328.8204	3.3	1.4025559569726709	5	25	3	2	1.5
ssj358.2068.7321	2.3076923076923075	0.9955327988642046	4	17	3	3	1.0
ssj28.172.700	2.5	0.9525440772675292	3	8	1	1	1.0
ssj199.1334.4820	2.6363636363636362	0.5761206694910547	4	15	3	1	3.0
ssj420.2338.8233	2.3846153846153846	0.41343683170715884	5	15	1	1	1.0
ssj47.317.1296	1.25	1.0193097735797902	3	6	1	1	1.0
ssj30.185.744	2.0	1.3784201826358211	4	10	2	1	2.0
ssj46.307.1251	1.5714285714285714	1.0702760951186543	5	10	3	3	1.0
ssj456.2512.8898	2.1875	1.152841166204313	5	18	3	2	1.5
ssj47.317.1292	1.625	1.3589319112752674	4	10	1	1	1.0
ssj177.1196.4359	2.6842105263157894	1.6361253825223578	6	24	6	2	3.0
ssj54.342.1392	3.12	0.8181785008926821	6	29	3	2	1.5
ssj570.2943.10453	2.4	1.2832753194142554	9	30	5	1	5.0
ssj370.2134.7591	2.3333333333333335	0.29799171605314895	3	6	1	1	1.0
ssj359.2072.7336	3.888888888888889	0.7802095753548333	6	23	3	2	1.5
1581.sl.132406	2.736842105263158	1.1585619307281787	7	22	3	2	1.5
2010.sl.132836	3.260869565217391	1.6682278890881825	5	27	2	1	2.0
217.sl.131033	1.9166666666666667	1.3965847149699009	4	15	2	1	2.0
ssj609.3150.11203	2.888888888888889	2.590713064933137	9	51	3	2	1.5
ssj415.2312.8142	1.6666666666666667	0.7316277011280093	3	8	1	1	1.0
ssj144.993.3752	3.0	0.3992538481088858	4	15	2	2	1.0
603.sl.131420	2.25	1.2685113254635072	3	10	1	1	1.0
ssj370.2127.7565	1.9	1.2025858408845735	5	13	2	1	2.0
ssj573.2952.10485	2.0	0.9729550745276567	4	9	1	1	1.0
ssj534.2821.10042	4.8	0.47855636319720507	5	20	2	1	2.0
ssj362.2083.7381	3.1	1.171182981502945	4	14	2	1	2.0
ssj570.2940.10435	1.7777777777777777	1.0725542880986028	5	12	2	1	2.0
1017.sl.131836	2.9375	1.7253421536777214	5	20	1	1	1.0
218.sl.131034	3.0	0.6019864021629681	2	7	1	1	1.0
ssj58.355.1429	1.7272727272727273	1.3455511105910607	5	14	2	2	1.0
350.sl.131166	2.0625	1.558255256507219	5	20	1	1	1.0
ssj69.435.1661	2.4375	1.4682765117576821	5	20	3	2	1.5
ssj584.3012.10656	2.4444444444444446	0.20479441264601314	4	12	2	1	2.0
ssj194.1306.4719	2.4444444444444446	1.1006741472600405	6	21	2	1	2.0
1941.sl.132767	2.2142857142857144	1.4975538644653983	5	16	1	1	1.0
ssj30.185.747	2.0588235294117645	1.387619135154856	6	22	3	1	3.0
ssj177.1196.4355	2.6857142857142855	2.1760216710840075	7	41	6	2	3.0
ssj353.2051.7254	2.608695652173913	1.7075090503397337	6	27	3	3	1.0
ssj46.306.1245	1.5	0.2876820724517809	3	5	2	1	2.0
ssj44.263.1048	3.142857142857143	1.7311540151098141	6	40	4	3	1.3333333333333333
ssj162.1112.4105	2.3333333333333335	1.8262559049715306	5	24	2	2	1.0
ssj164.1129.4156	2.6363636363636362	1.4284947156102672	5	14	3	1	3.0
ssj195.1315.4747	4.242424242424242	1.1989986542044435	6	39	4	2	2.0
ssj234.1551.5610	2.375	0.5212969236332861	4	12	2	2	1.0
1358.sl.132180	2.6	1.3947287378687716	5	14	1	1	1.0
ssj20.90.367	1.6666666666666667	1.078201291407982	4	8	1	1	1.0
ssj199.1331.4809	3.0714285714285716	0.19738587872932548	5	18	3	2	1.5
ssj226.1503.5475	2.0625	1.4670944781102417	5	19	3	1	3.0
ssj458.2515.8908	1.5	0.8369882167858357	3	6	1	1	1.0
ssj68.426.1624	4.4	1.25871492074678	8	36	2	2	1.0
ssj30.183.733	2.4166666666666665	1.1647831009125766	4	14	2	2	1.0
ssj579.2982.10573	2.125	1.0906679246805882	4	11	1	1	1.0
ssj492.2630.9379	3.111111111111111	0.03636764417087479	3	12	2	2	1.0
ssj208.1396.5065	2.8076923076923075	0.9432589561638047	6	31	5	3	1.6666666666666667
ssj356.2062.7287	3.375	0.9219377351835344	9	29	2	1	2.0
ssj107.682.2584	2.5925925925925926	1.38840723751708	6	33	3	3	1.0
ssj425.2368.8324	3.3333333333333335	1.3580091853756935	4	15	2	1	2.0
ssj563.2929.10383	3.1041666666666665	1.8425759812562952	10	60	3	2	1.5
728.sl.131546	1.7692307692307692	1.2612359645972102	6	16	2	1	2.0
ssj121.777.2935	1.0	0.34657359027997275	2	3	1	1	1.0
ssj303.1842.6513	2.24	1.1495356368471243	10	32	4	1	4.0
ssj66.417.1602	2.7	0.5046143637667121	7	26	1	1	1.0
ssj477.2578.9191	2.142857142857143	0.9039622030407053	3	10	2	2	1.0
1945.sl.132771	1.6	1.02786250753126	3	7	1	1	1.0
ssj134.877.3359	2.878787878787879	2.0449095511502846	6	38	4	2	2.0
ssj81.531.2010	2.3846153846153846	0.7600104219871314	6	18	3	2	1.5
ssj600.3085.10922	2.3783783783783785	1.6321872350480753	9	42	3	3	1.0
ssj469.2547.9051	2.1818181818181817	1.51740136751772	6	14	3	1	3.0
ssj73.464.1747	2.2222222222222223	1.4513971389473608	7	23	3	2	1.5
ssj616.3183.11316	2.4545454545454546	1.620534708000856	5	24	3	2	1.5
ssj118.752.2834	1.7142857142857142	1.127105754354915	4	9	2	2	1.0
ssj45.275.1108	1.875	0.41111211141754395	5	10	3	2	1.5
408.sl.131224	2.869565217391304	0.8601601721472717	6	30	4	2	2.0
ssj226.1477.5385	3.4705882352941178	1.6174684511266868	6	37	2	1	2.0
ssj499.2651.9487	n/a	n/a	2	3	1	1	1.0
921.sl.131740	2.3125	1.520920245243104	4	18	1	1	1.0
ssj131.831.3181	n/a	n/a	2	2	1	1	1.0
ssj144.973.3701	4.051282051282051	1.237466392384553	7	50	5	5	1.0
ssj546.2867.10185	3.0	1.6094379124341003	5	18	2	1	2.0
ssj325.1930.6866	2.3846153846153846	2.0795390867947607	6	31	2	1	2.0
ssj52.326.1329	2.380952380952381	1.3479078317169337	6	24	3	3	1.0
ssj173.1184.4325	3.8421052631578947	1.0991541021289264	5	22	2	2	1.0
ssj335.1981.7035	1.9230769230769231	1.177854355658159	7	17	4	2	2.0
ssj488.2612.9294	1.375	1.4144142202813288	5	10	1	1	1.0
1016.sl.131835	2.75	0.23085241321552022	6	15	2	1	2.0
ssj234.1555.5621	2.0	1.242453324894	5	16	2	1	2.0
ssj193.1297.4688	3.2083333333333335	1.1164225042281797	6	29	7	4	1.75
ssj46.300.1215	2.391304347826087	1.591787873275281	5	27	2	2	1.0
ssj584.3009.10651	2.3333333333333335	1.0215369487544805	4	8	1	1	1.0
769.sl.131587	1.3333333333333333	0.6081976621622466	5	8	1	1	1.0
1947.sl.132773	2.3333333333333335	1.4348762353467144	3	14	1	1	1.0
ssj115.718.2696	3.6666666666666665	1.421925871130636	6	26	3	1	3.0
ssj124.787.2979	2.625	1.1732521634644406	7	28	2	1	2.0
ssj529.2784.9904	4.083333333333333	0.18211326685134646	6	30	4	1	4.0
261.sl.131077	1.5	1.0397207708399179	4	8	1	1	1.0
ssj27.148.607	1.5	0.49041462650586304	2	4	1	1	1.0
ssj193.1288.4659	2.0	0.5493061443340547	3	9	2	2	1.0
ssj69.434.1653	2.1538461538461537	1.4881746005447578	5	18	1	1	1.0
ssj445.2428.8515	2.4	0.7339691750802004	3	9	1	1	1.0
ssj79.516.1947	3.0869565217391304	0.989867591186464	5	29	4	2	2.0
1196.sl.132015	1.9285714285714286	1.2120552727526137	6	16	1	1	1.0
ssj550.2883.10229	2.4782608695652173	1.633145130586831	6	28	2	1	2.0
ssj76.490.1838	3.5185185185185186	1.2857581420199804	7	34	4	2	2.0
ssj133.855.3282	3.1470588235294117	1.166018096796391	9	38	5	3	1.6666666666666667
ssj133.866.3320	2.0	1.0551066001732947	5	13	1	1	1.0
166.sl.130982	2.0	0.752038698388137	6	12	2	2	1.0
ssj156.1059.3950	2.411764705882353	0.8828215396599891	6	20	4	2	2.0
ssj47.317.1297	1.3333333333333333	0.2616240718822739	3	5	1	1	1.0
ssj204.1367.4968	3.608695652173913	0.6309743063770993	5	29	6	4	1.5
ssj284.1749.6223	2.142857142857143	0.5573886127607325	3	10	2	2	1.0
ssj152.1038.3890	3.45	0.6060654960136999	5	22	2	2	1.0
ssj400.2242.7918	2.5833333333333335	1.2663278447245108	4	14	1	1	1.0
ssj274.1707.6073	2.625	0.42121346507630353	6	19	4	3	1.3333333333333333
ssj429.2378.8360	2.0	1.629048269010741	6	15	1	1	1.0
ssj600.3086.10933	2.111111111111111	1.156116843054939	4	12	2	2	1.0
ssj36.215.889	2.6666666666666665	1.5440987506130424	5	16	3	2	1.5
ssj73.459.1726	2.9	1.9899130543897545	5	36	3	2	1.5
ssj193.1302.4711	2.7333333333333334	0.8978093792830621	4	18	3	2	1.5
ssj384.2198.7791	2.5	1.0782012914079822	7	21	4	2	2.0
805.sl.131623	1.4	1.1613939001557827	3	7	1	1	1.0
ssj21.105.448	1.8	1.0216512475319814	3	10	2	2	1.0
ssj102.658.2514	2.0	0.1438410362258906	3	5	1	1	1.0
ssj219.1446.5240	2.227272727272727	1.5494623381438974	6	26	2	1	2.0
1138.sl.131957	2.2857142857142856	1.1192315758708455	3	9	1	1	1.0
1232.sl.132051	2.230769230769231	1.284847162422881	4	16	2	1	2.0
ssj607.3143.11172	3.710526315789474	1.403499083825438	7	47	4	2	2.0
ssj38.233.936	3.111111111111111	1.1625799922283104	3	12	2	1	2.0
ssj77.505.1893	4.909090909090909	0.9273875274409108	7	27	3	2	1.5
ssj30.186.751	2.25	0.5753641449035618	4	11	2	1	2.0
ssj226.1501.5457	2.4444444444444446	0.5513680029259856	7	13	2	1	2.0
ssj206.1383.5014	3.576923076923077	1.5969986387729673	6	31	2	2	1.0
1987.sl.132813	1.7777777777777777	0.5232481437645479	7	13	2	1	2.0
ssj435.2399.8424	3.0	1.3650145539104925	5	26	3	3	1.0
ssj294.1796.6362	2.875	2.3429175322381517	6	39	6	3	2.0
ssj142.954.3641	1.8	0.2169322913149312	4	7	1	1	1.0
ssj616.3183.11318	3.16	2.0478928000092527	8	31	4	1	4.0
ssj85.561.2143	2.3846153846153846	1.1065840122671042	5	16	2	1	2.0
ssj121.776.2933	2.411764705882353	1.8557766141876457	7	20	2	1	2.0
ssj451.2469.8643	3.5	0.13353139262452263	4	11	2	1	2.0
ssj410.2280.8042	3.0714285714285716	1.4398392036233256	4	16	1	1	1.0
ssj208.1394.5056	2.1666666666666665	0.815837026940491	3	9	2	1	2.0
ssj110.693.2617	1.5	1.4389746189488037	6	13	2	2	1.0
ssj46.290.1166	2.25	1.0335095108406396	3	12	2	1	2.0
ssj12.46.209	2.611111111111111	1.2901289913512386	5	23	4	2	2.0
ssj463.2526.8969	2.7	0.15804077348673942	4	12	2	2	1.0
ssj455.2504.8818	4.029411764705882	2.2263458944482712	8	44	2	1	2.0
ssj255.1638.5895	3.0952380952380953	1.365351461217154	6	24	1	1	1.0
230.sl.131046	1.6363636363636365	1.3996183318613364	5	13	2	2	1.0
ssj191.1244.4524	2.090909090909091	1.1544958738283515	4	13	2	2	1.0
ssj201.1356.4905	2.3636363636363638	1.5811996960700738	4	15	2	1	2.0
ssj446.2447.8575	2.8333333333333335	1.2996117387339488	4	17	2	1	2.0
ssj593.3038.10767	2.4	1.4271163556401458	6	14	2	1	2.0
ssj377.2167.7689	1.5	0.05889151782819164	3	4	1	1	1.0
ssj42.252.1007	1.625	1.3589319112752674	3	10	1	1	1.0
ssj70.439.1679	2.8333333333333335	0.827380934313523	3	8	1	1	1.0
ssj91.608.2288	4.481012658227848	2.157094355149978	8	97	10	1	10.0
ssj116.728.2744	1.5	1.1835618070658083	3	8	1	1	1.0
ssj111.696.2623	1.4666666666666666	1.6641800288549446	10	17	1	1	1.0
1216.sl.132035	2.5	1.7805230413020259	7	26	3	2	1.5
ssj13.56.245	3.225806451612903	1.7447582571388134	6	35	2	1	2.0
ssj46.297.1202	2.0	0.0	3	6	1	1	1.0
1837.sl.132663	1.8571428571428572	0.3539158661214333	4	10	2	1	2.0
ssj328.1964.6988	2.5384615384615383	1.70494157527693	5	16	2	1	2.0
ssj27.143.578	3.0	0.7331685343967136	4	17	3	3	1.0
ssj500.2655.9495	1.6666666666666667	0.7316277011280093	4	8	2	2	1.0
ssj133.855.3285	2.0	1.6193392260821902	5	20	3	2	1.5
ssj299.1812.6415	3.1481481481481484	1.9462899214642593	6	31	3	1	3.0
1125.sl.131944	2.4444444444444446	0.754100556980068	3	12	2	1	2.0
ssj296.1808.6403	1.5714285714285714	1.3256889070016495	4	9	1	1	1.0
ssj204.1367.4965	2.4705882352941178	1.205297578360901	8	20	2	1	2.0
ssj513.2714.9675	1.8333333333333333	1.441036477540735	4	14	2	2	1.0
ssj35.205.816	3.375	0.9219377351835344	4	10	1	1	1.0
ssj296.1807.6398	2.9166666666666665	1.414465238086587	7	43	3	1	3.0
1590.sl.132415	1.3333333333333333	1.1575038064963012	4	8	1	1	1.0
ssj27.139.553	2.6666666666666665	1.412916618379297	7	32	2	2	1.0
ssj120.774.2927	3.5	1.4062970284267402	4	18	2	2	1.0
ssj421.2344.8248	1.8333333333333333	0.9828911116036572	4	9	1	1	1.0
ssj511.2708.9646	2.68	2.1214872546883305	5	29	2	1	2.0
ssj6.32.115	2.0	0.0	3	6	1	1	1.0
ssj84.551.2095	2.64	1.5345387298899031	5	30	3	3	1.0
ssj537.2839.10094	2.875	1.529189323269762	4	23	2	1	2.0
958.sl.131777	1.75	1.4875564931756278	5	15	2	1	2.0
ssj139.886.3400	1.875	1.1042592919774892	4	11	2	2	1.0
ssj125.793.3014	2.5294117647058822	1.8426450009418667	5	20	3	1	3.0
118.sl.130934	1.25	1.0193097735797902	3	6	1	1	1.0
ssj414.2306.8126	3.0	0.5850356263251273	7	35	6	2	3.0
ssj385.2211.7834	1.0	0.34657359027997275	2	3	1	1	1.0
ssj308.1855.6571	2.5	1.7124569541397356	5	28	3	3	1.0
ssj455.2505.8830	3.1666666666666665	1.097225325226747	5	21	3	2	1.5
ssj165.1133.4179	2.5357142857142856	1.2849330325555453	9	33	4	2	2.0
ssj119.768.2909	3.727272727272727	1.2695652036131386	5	17	1	1	1.0
ssj84.554.2101	n/a	n/a	2	2	1	1	1.0
87.sl.130902	1.7142857142857142	0.9832647181290245	4	9	1	1	1.0
ssj493.2636.9413	2.95	0.41606096642526713	8	25	3	1	3.0
ssj216.1434.5194	2.0	1.3195286648076292	7	17	3	1	3.0
1008.sl.131827	2.611111111111111	1.6843576715333737	7	20	1	1	1.0
ssj616.3184.11321	1.7777777777777777	1.0725542880986028	5	11	2	1	2.0
ssj101.652.2491	4.0	1.944633009152765	7	39	3	2	1.5
ssj459.2518.8928	2.0555555555555554	1.6975947987276794	6	20	1	1	1.0
ssj608.3148.11198	3.0	1.9070212985339712	9	59	7	3	2.3333333333333335
ssj305.1849.6550	2.933333333333333	1.906933936745795	9	38	7	2	3.5
ssj203.1361.4930	2.7142857142857144	1.2168795693105294	6	27	5	2	2.5
1782.sl.132608	2.642857142857143	0.34766808177866354	7	18	2	1	2.0
ssj133.858.3293	3.642857142857143	1.178052908195585	3	17	2	2	1.0
ssj360.2074.7341	5.086956521739131	0.6342145696559136	6	28	3	2	1.5
ssj606.3115.11051	n/a	n/a	2	3	1	1	1.0
ssj154.1050.3932	4.133333333333334	1.1773942415022236	4	20	3	3	1.0
432.sl.131248	2.6153846153846154	1.1257824677931938	5	15	1	1	1.0
ssj118.763.2880	1.6666666666666667	1.189773067065087	3	10	1	1	1.0
ssj376.2161.7673	2.0	0.8047189562170503	3	6	1	1	1.0
ssj201.1348.4862	2.0714285714285716	0.9378637547163864	7	18	3	2	1.5
ssj306.1852.6561	2.2	0.3628351861327527	6	15	3	2	1.5
ssj489.2623.9338	2.3076923076923075	1.5975192010271726	4	15	1	1	1.0
ssj411.2282.8046	1.4285714285714286	1.3094273111488697	3	9	1	1	1.0
ssj477.2580.9213	2.4285714285714284	1.1842641681948636	3	10	2	1	2.0
ssj55.352.1421	2.6153846153846154	1.6750886121272486	5	16	2	1	2.0
ssj415.2314.8167	1.8888888888888888	1.2673424781651632	3	13	2	1	2.0
ssj424.2358.8290	2.4	0.8251299534771779	4	15	2	2	1.0
ssj510.2700.9614	1.4	1.017552863929892	3	7	2	1	2.0
ssj310.1867.6627	1.7272727272727273	1.4571228862481655	6	13	1	1	1.0
ssj161.1101.4080	2.607142857142857	1.4009945046743602	8	35	4	2	2.0
ssj299.1815.6429	2.75	1.0355713694325706	5	25	4	2	2.0
ssj217.1442.5229	3.5609756097560976	1.5597065528757819	8	54	7	5	1.4
ssj426.2370.8331	4.5	0.16202485831132793	6	17	2	1	2.0
ssj35.207.838	2.466666666666667	1.4241124635367473	5	20	3	2	1.5
ssj480.2597.9258	2.1052631578947367	1.6236587492497518	6	22	3	2	1.5
ssj193.1284.4641	n/a	n/a	2	3	1	1	1.0
ssj559.2914.10320	2.65	0.5233064967788648	8	25	3	2	1.5
ssj607.3146.11189	2.7777777777777777	1.5221469200842108	5	21	3	1	3.0
ssj411.2283.8047	2.3	1.2142631581759464	8	28	3	1	3.0
ssj119.773.2922	1.7142857142857142	0.9832647181290245	4	9	1	1	1.0
ssj81.531.2012	2.272727272727273	1.1826860405464052	3	14	2	2	1.0
1204.sl.132023	1.25	1.0193097735797902	3	6	1	1	1.0
ssj607.3143.11176	1.75	1.453060057432152	4	10	1	1	1.0
ssj606.3116.11065	2.25	1.61508491574348	5	19	2	1	2.0
ssj227.1509.5487	2.0	0.5058004558392399	5	14	2	2	1.0
ssj616.3183.11320	1.7142857142857142	1.127105754354915	4	9	1	1	1.0
1335.sl.132156	2.0	1.2628643221541278	4	12	1	1	1.0
ssj63.394.1556	3.5853658536585367	1.6196462841176433	9	50	5	2	2.5
ssj360.2081.7375	3.3529411764705883	1.3053810369178835	5	22	3	2	1.5
ssj480.2595.9255	6.6	0.6808295694927512	3	17	1	1	1.0
ssj126.800.3024	2.75	1.819879328389493	6	32	6	2	3.0
ssj450.2465.8621	2.769230769230769	0.81321124207025	5	16	2	1	2.0
177.sl.130993	2.4285714285714284	1.125372650366672	4	19	1	1	1.0
ssj606.3119.11072	5.242424242424242	1.6592168556665163	5	40	3	2	1.5
ssj85.561.2134	2.7333333333333334	1.447115523617117	4	17	1	1	1.0
ssj579.2979.10564	4.194444444444445	2.1497580400972955	9	43	3	1	3.0
ssj121.777.2939	3.5	1.2657133327114465	4	16	1	1	1.0
ssj30.185.745	2.2857142857142856	0.9509954575602391	3	9	1	1	1.0
ssj201.1356.4902	2.3333333333333335	0.9444616088408514	4	13	1	1	1.0
ssj309.1858.6577	2.0	0.6931471805599453	3	6	2	1	2.0
ssj557.2902.10282	2.272727272727273	1.0711142648893002	4	13	2	1	2.0
1653.sl.132478	2.909090909090909	0.47768059667780194	5	14	3	1	3.0
ssj496.2645.9460	2.142857142857143	1.2505357933206778	6	17	2	1	2.0
ssj528.2775.9874	1.5714285714285714	1.0702760951186543	4	9	1	1	1.0
ssj100.641.2467	3.176470588235294	0.8101421138541047	5	22	1	1	1.0
ssj383.2186.7761	2.380952380952381	1.2040667954910433	5	24	2	1	2.0
ssj84.554.2104	4.5	0.12497087223446682	6	31	3	1	3.0
ssj558.2906.10293	1.5	0.49041462650586304	2	4	1	1	1.0
ssj144.989.3735	2.0	1.2824746787307684	6	16	3	1	3.0
ssj613.3170.11261	2.0	1.545521226679158	5	13	1	1	1.0
ssj409.2273.8028	n/a	n/a	2	3	1	1	1.0
ssj433.2389.8383	1.9285714285714286	1.7024698992584768	5	17	2	1	2.0
1966.sl.132792	1.8571428571428572	1.2497956007354607	7	17	2	1	2.0
ssj191.1246.4528	2.2142857142857144	1.7670521148317417	4	17	2	1	2.0
407.sl.131223	2.4210526315789473	1.6866293609286753	6	22	3	1	3.0
ssj289.1769.6292	2.1818181818181817	1.1119362594095554	4	12	1	1	1.0
ssj212.1402.5095	2.3636363636363638	2.0048486262636755	6	24	1	1	1.0
119.sl.130935	1.9166666666666667	1.2850129393127958	5	14	1	1	1.0
ssj20.95.407	2.0	1.1756876285817388	5	9	1	1	1.0
ssj212.1402.5093	2.0	1.4451858789480823	7	21	4	2	2.0
ssj393.2227.7878	2.3333333333333335	0.9444616088408514	3	9	1	1	1.0
ssj193.1278.4620	1.6666666666666667	0.038480520568064065	3	5	1	1	1.0
ssj550.2882.10226	2.357142857142857	1.5017992037963257	4	17	1	1	1.0
ssj256.1645.5919	2.8636363636363638	0.493428953645941	6	28	4	1	4.0
ssj385.2206.7815	2.2	0.01626159585277994	3	7	1	1	1.0
ssj529.2790.9938	2.0	0.5493061443340547	2	5	1	1	1.0
ssj46.287.1151	2.5	0.9525440772675292	4	8	1	1	1.0
785.sl.131603	2.090909090909091	1.3572284278824338	5	14	1	1	1.0
1454.sl.132276	1.8333333333333333	0.8390500753777668	5	9	3	1	3.0
ssj441.2417.8493	2.727272727272727	1.3469380740324235	3	13	1	1	1.0
ssj607.3128.11116	2.56	1.2187367982766844	8	32	3	2	1.5
ssj465.2533.9001	2.142857142857143	1.1066947570947876	3	10	1	1	1.0
279.sl.131095	1.2857142857142858	1.4147878268066958	4	9	1	1	1.0
ssj44.262.1041	2.1333333333333333	1.492219133467616	5	17	2	2	1.0
ssj119.773.2921	1.9090909090909092	1.6509327601422423	4	13	1	1	1.0
1040.sl.131859	2.2857142857142856	1.8123787564307907	5	17	2	1	2.0
ssj6.33.127	1.6	1.1394342831883648	3	7	1	1	1.0
ssj409.2274.8029	2.1176470588235294	1.3594482581881595	5	22	1	1	1.0
ssj165.1133.4182	2.658536585365854	1.5721573983872632	11	45	3	1	3.0
ssj184.1225.4448	2.52	1.4898979671278187	6	30	3	2	1.5
ssj452.2491.8756	2.4285714285714284	0.08565187952675406	4	9	2	2	1.0
1177.sl.131996	2.272727272727273	1.6204204092233552	4	14	2	1	2.0
ssj562.2922.10342	3.4444444444444446	1.4508765766931555	6	21	1	1	1.0
ssj325.1941.6908	1.4285714285714286	0.9628537208688969	5	9	1	1	1.0
ssj144.990.3739	3.0	0.05889151782819164	3	10	2	2	1.0
ssj578.2967.10530	2.1	0.9586613461017003	5	14	3	2	1.5
ssj226.1475.5377	4.444444444444445	1.8399114712176845	5	30	2	1	2.0
ssj459.2521.8949	2.3043478260869565	1.6288291449556302	6	28	3	1	3.0
ssj236.1562.5650	2.7333333333333334	1.1532221911660576	5	18	3	1	3.0
ssj279.1734.6142	1.5714285714285714	1.3256889070016495	4	9	1	1	1.0
ssj577.2957.10498	3.7241379310344827	1.0619596984154367	6	38	4	4	1.0
ssj364.2085.7394	2.142857142857143	0.9039622030407053	6	18	4	3	1.3333333333333333
ssj355.2059.7276	1.625	1.3589319112752674	4	10	1	1	1.0
ssj76.493.1842	1.7777777777777777	1.4191278783785755	5	11	1	1	1.0
1719.sl.132545	1.7692307692307692	1.5166487764802057	6	16	2	1	2.0
ssj21.108.461	1.5	0.9808292530117262	3	8	1	1	1.0
ssj220.1452.5269	1.8	0.2169322913149312	4	10	1	1	1.0
449.sl.131265	2.5	1.0963851134934195	6	10	1	1	1.0
ssj301.1829.6473	2.260869565217391	1.724952679839954	9	28	2	1	2.0
ssj172.1173.4275	2.789473684210526	1.7658952200051683	6	23	3	2	1.5
ssj42.250.1000	2.1875	1.7548275683672812	5	20	3	1	3.0
ssj126.810.3056	2.2	0.8209805520698301	2	7	1	1	1.0
ssj201.1354.4889	2.3333333333333335	0.9444616088408514	5	15	2	1	2.0
606.sl.131423	1.8	1.1128120259289587	5	12	1	1	1.0
ssj415.2313.8146	2.4444444444444446	1.356086959143036	5	13	2	1	2.0
ssj260.1667.5989	2.0	1.0551066001732947	4	14	3	2	1.5
1037.sl.131856	2.076923076923077	1.356306126405026	4	17	1	1	1.0
ssj203.1362.4937	2.3636363636363638	0.33874637117607365	6	14	2	1	2.0
ssj352.2050.7245	1.6363636363636365	1.6794262258290478	4	13	1	1	1.0
ssj557.2902.10280	2.789473684210526	0.7929401454775116	5	23	4	2	2.0
1528.sl.132353	1.875	1.1042592919774892	3	10	1	1	1.0
ssj86.573.2182	3.1052631578947367	1.1438399810609914	5	24	3	1	3.0
ssj478.2583.9227	3.0	1.7839832627243124	7	33	4	3	1.3333333333333333
ssj519.2738.9770	2.7222222222222223	1.8889232176817028	7	41	5	2	2.5
1821.sl.132647	1.6666666666666667	1.078201291407982	3	8	1	1	1.0
ssj439.2409.8461	3.5	1.4348762353467146	6	42	4	2	2.0
ssj326.1956.6964	2.1666666666666665	0.9274088025975961	3	8	1	1	1.0
ssj47.317.1299	2.0	0.5493061443340547	2	5	1	1	1.0
ssj124.789.2996	2.6785714285714284	1.4855376079435458	7	32	4	2	2.0
ssj115.719.2700	2.59375	0.7797632464029919	8	36	3	2	1.5
ssj190.1240.4514	2.1818181818181817	0.765362669129583	5	14	2	1	2.0
ssj489.2624.9341	3.066666666666667	1.2063889796918768	7	20	1	1	1.0
ssj514.2726.9730	1.9166666666666667	1.2850129393127958	5	15	1	1	1.0
